@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-122.1,37.66,37,901,191,599,206,3.7303,149700
-117.2,34.13,14,3998,711,1509,665,3.4138,126700
-118.09,33.93,36,1585,323,1205,343,4.5306,183400
-118.35,34.06,52,3446,1360,1768,1245,2.4722,500001
-119.85,36.8,14,1876,324,1031,311,3.6563,88800
-119.78,36.86,10,2902,363,1200,363,8.3608,187300
-118.29,34.05,31,2818,1252,4126,1200,2.053,229200
-124.19,41.78,15,3140,714,1645,640,1.6654,74600
-122.09,37.91,18,9576,1455,3486,1380,7.0895,306900
-120.87,38.83,12,2180,423,1070,377,2.8562,128200
-118.33,33.87,44,724,133,373,133,3.9167,265600
-118.16,33.97,13,221,63,286,64,1.9063,175000
-121.39,38.63,30,2930,739,1661,668,2.7813,118900
-117.16,34.26,27,9285,1621,1135,410,2.5446,135200
-119,35.33,35,991,221,620,207,1.9417,53800
-117.34,33.98,10,17286,4952,9851,4616,1.7579,103400
-116.22,33.72,28,826,258,979,245,1.7172,58800
-118.07,34.13,27,3787,913,1992,853,3.301,251200
-118.78,34.05,28,1343,215,487,199,6.83,500001
-122.04,37.55,23,3170,532,1446,515,4.4357,291700
-117.62,34.07,15,4061,811,2884,734,3.3936,127000
-121.62,39.16,7,4480,776,2271,767,3.809,110700
-116.95,32.82,12,5535,1434,3112,1262,2.5949,108300
-118.18,34.06,45,934,228,893,192,2.53,140300
-122.27,37.84,48,1922,409,1026,335,1.7969,110400
-117.04,32.54,7,938,297,1187,282,1.2667,67500
-121.93,37.93,16,2876,391,1089,377,6.299,286900
-121.7,38.65,22,1360,282,808,229,2.4167,225000
-122.23,38.33,31,3440,574,1538,537,5.5368,325900
-118.05,33.95,33,1954,390,1600,376,3.6125,170800
-117.04,33.01,28,922,107,314,97,8.4721,342300
-121.82,36.95,16,2599,430,1417,445,4.6611,349300
-120.93,37.65,1,2254,328,402,112,4.25,189200
-122.64,38.24,40,1974,410,1039,398,3.7917,151600
-118.47,34,37,2586,765,1801,737,2.6042,305800
-119,35.35,31,2931,716,1969,588,2.2155,62100
-122.39,37.6,36,1770,499,1225,459,2.56,273100
-124.16,40.77,35,2141,438,1053,434,2.8529,85600
-121.98,38.05,31,2810,518,1640,503,3.3661,98500
-122.43,37.8,52,2696,572,925,552,5.0365,500000
-120.86,37.73,27,508,93,263,81,3.1136,183300
-120.38,36.76,12,932,244,1043,243,1.4038,54300
-121.96,37.96,28,1838,273,899,270,5.2145,229200
-115.9,32.69,18,414,86,98,54,1.5417,57500
-117.7,33.63,16,4428,745,1525,682,5.2325,286800
-119.46,35.17,40,4164,812,1998,773,2.8323,50800
-121.35,38.65,20,2498,546,1185,506,3.2243,107900
-117.88,33.72,36,1910,352,1593,329,3.89,170000
-118.94,35.4,14,5548,941,2815,935,4.2214,104600
-118.88,34.22,22,3654,517,1565,518,6.2748,274800
-118.12,34.23,52,433,69,147,53,3.9583,162500
-117.94,33.82,34,1347,212,676,201,3.8828,215400
-122.24,37.82,52,3481,751,1444,718,3.9,275700
-122.34,40.32,12,3848,689,2008,683,2.6352,92200
-118.4,34,10,1526,339,705,268,5.8083,321800
-119.87,36.72,30,1584,316,984,300,2.0658,67900
-120.81,38.73,42,1276,260,799,259,2.7273,128600
-118.39,34.05,25,2814,701,1139,658,4.0153,460000
-122.17,37.45,33,1828,396,766,378,4.4531,500001
-122.94,38.57,33,1530,266,728,250,5.1005,266700
-119.32,36.32,35,2316,387,849,378,4.3816,88600
-117.24,34.04,17,3362,507,1520,496,6.1986,214500
-118.98,38.03,15,991,277,419,170,3.5469,82500
-117.58,33.65,4,1606,498,815,426,3.375,500001
-118.46,33.97,18,9430,2473,3408,2003,6.1726,500001
-122.48,37.74,52,2841,517,1372,517,3.9236,335000
-117.2,32.77,31,1952,471,936,462,2.8621,196900
-118.2,33.78,46,1889,651,1545,587,1.7064,175000
-117.26,33.84,12,1159,209,523,159,2.7232,123200
-121.77,37.23,15,4713,769,2519,778,5.6958,253800
-121.44,38.56,45,2423,466,873,438,3.7167,131900
-118.17,33.78,23,3768,1261,3940,1098,1.9647,186200
-120.09,36.95,16,3222,511,1425,503,4.1544,119400
-122.7,38.35,14,1555,369,493,335,1.6033,67500
-120.48,39.66,32,1516,289,304,131,1.8839,71000
-124.09,40.92,12,2497,491,1153,462,2.8182,126900
-118.24,33.96,39,643,186,821,191,2.5729,97300
-117.21,33.12,4,3261,689,926,561,4.3672,258900
-122.59,38.43,20,2791,546,785,512,3.4561,216700
-122.14,37.67,37,3156,534,1495,543,4.8125,188300
-116.37,33.72,19,6190,1355,2242,1043,3.0021,152300
-121.88,36.6,30,1671,469,760,375,2.5164,178100
-117.92,34.08,36,1285,228,679,231,3.8705,191900
-117.12,32.95,8,3670,536,1723,592,6.3542,218100
-121.26,38.13,25,2549,675,2053,648,2.0875,83100
-121.41,38.53,37,1058,224,588,231,2.9737,72100
-121,37.63,49,2051,500,1525,467,1.59,80900
-117.41,34.1,29,1362,251,776,253,3.1287,102000
-120.07,37.34,16,1667,372,762,283,1.75,87500
-122.13,37.72,25,1134,153,340,171,6.5095,371200
-119.91,34.4,24,2001,365,1170,330,6.0992,268800
-118,34.13,35,1005,224,742,221,3.5481,158100
-118.51,34.03,37,4072,905,1468,923,3.8571,500001
-118.45,34.17,21,2152,527,996,470,3.2386,277300
-117.5,33.87,4,6755,1017,2866,850,5.0493,239800
-121.31,37.99,15,3103,965,3061,861,1.3729,110300
-117.64,34.05,32,1129,251,1378,268,3.0057,96900
-119.06,34.35,34,2426,646,2116,631,2.0682,158300
-122.53,37.97,37,1340,322,621,314,3.5588,268800
-118.02,34.11,35,2454,458,1110,435,3.8029,414800
-117.9,33.85,32,1605,314,986,306,3.3375,186200
-122.18,37.81,30,292,38,126,52,6.3624,483300
-118.12,34.15,35,1760,447,984,384,3.4167,198200
-121.22,39.11,14,1405,269,660,228,3.0804,156800
-121.66,36.82,17,3921,654,1895,641,5.0092,238700
-121.81,37.23,19,2635,427,1497,410,6.3178,248000
-118.3,34.04,24,2092,585,1757,538,1.7109,175000
-116.84,32.92,20,1066,219,536,173,3.1607,119300
-117.86,33.82,9,1682,291,1015,271,6.6603,230900
-120.47,37.32,15,3952,984,2024,1026,2.558,121600
-121.21,38.67,19,2987,626,1610,605,3.0533,112100
-117.7,34.06,25,2054,609,2271,564,2.3049,150000
-119.7,34.36,35,1604,334,904,337,4.7411,336400
-124.16,41.92,19,1668,324,841,283,2.1336,75000
-118.12,34.58,13,2614,650,1949,537,2.0547,102600
-117.01,33.04,13,4595,567,1643,544,7.7684,362300
-117.06,32.99,16,1306,196,713,222,6.2683,180700
-117.96,33.68,24,6517,1279,3441,1198,4.25,152100
-119.28,36.35,7,3598,701,2080,678,3.1111,72400
-118.36,34.15,41,3545,698,1221,651,4.3,500001
-122.35,40.56,12,3900,863,2145,864,1.9881,85200
-118.18,37.35,16,3806,794,1501,714,2.1212,108300
-118.2,33.98,30,2369,753,3259,770,2.1964,158500
-118.34,33.93,36,1528,486,1824,470,2.2679,153900
-122.32,40.58,2,1937,350,756,274,3,114200
-117.86,33.78,21,2713,731,1952,722,2.6959,178800
-122.12,37.91,34,5683,755,1962,723,8.3678,455300
-120.98,37.64,45,1913,335,839,333,3.1397,110700
-122.14,37.43,52,1383,227,551,249,6.5829,500001
-122.64,41.73,50,1525,308,661,285,2.2206,63200
-122.1,37.61,35,2361,458,1727,467,4.5281,173600
-118.34,34.15,40,3068,756,1190,695,3.5637,497400
-118.1,34.01,29,2077,564,2087,543,2.66,189200
-118.34,34.21,36,1834,316,864,309,4.7885,302200
-122.43,37.73,52,1494,306,1463,360,3.1786,222600
-118.08,34.08,43,1716,402,1343,386,2.9688,211400
-118.23,33.95,42,705,173,739,140,0.9166,99000
-122.39,41.41,23,910,199,370,169,1.7448,80100
-122.26,37.83,51,936,311,517,249,1.2852,150000
-122.49,37.75,52,2226,385,1177,416,4.8516,323800
-122.44,37.77,52,2002,520,939,501,3.2239,488900
-117.69,33.52,3,7374,1444,3214,1279,4.538,278200
-121.49,38.61,6,4391,974,1982,914,3.4291,105300
-122.44,37.72,48,2675,585,1773,540,3.9565,268500
-118.51,34.04,40,1382,167,483,178,11.7045,500001
-117.17,33.28,16,1921,312,862,280,5.1786,376800
-117.67,33.57,18,1614,210,692,209,7.9294,280300
-117.97,33.63,25,2482,360,960,352,6.1572,344000
-118.21,34.11,32,2759,499,1661,533,4.3812,228200
-118.12,34.06,17,5137,1614,4945,1535,2.4599,181600
-118.13,33.82,36,665,114,273,112,3.7321,223700
-118.28,33.99,52,1283,342,1363,329,2.5848,101900
-121.79,38.67,17,2875,810,1876,749,1.951,152500
-119.67,36.89,15,2373,364,1280,386,5.308,167500
-118.35,34.03,49,2334,530,1334,447,1.89,124000
-117.31,34.1,28,2899,755,2406,655,1.5208,69500
-119.07,35.33,13,9027,1901,4870,1797,3.406,100700
-122.03,37.36,28,2490,345,948,361,6.4913,411900
-122.09,37.68,41,1382,353,704,314,3.5114,197500
-117.95,33.74,16,2768,600,1182,563,3.7162,201200
-117.64,34.11,16,2129,420,932,379,2.5868,146900
-117.48,33.89,14,10395,1799,6295,1855,4.7295,149900
-122.38,40.56,23,2281,408,1164,420,3.5347,101200
-122.02,38.37,16,2495,331,1118,338,6.4894,198000
-117.28,33.02,21,2736,585,1251,576,4.2356,347700
-122.08,37.69,36,2350,499,1105,467,3.3021,195700
-117.1,32.7,28,633,137,525,170,3.6042,95600
-119.4,36.55,19,3000,628,2202,590,2.5141,67400
-118.32,34.1,28,1759,716,1463,620,1.7306,450000
-118.32,33.98,47,1528,331,864,308,1.9732,101000
-119,36.07,20,1042,183,509,175,2.9815,73000
-118.51,34.18,37,1893,365,911,324,4.8036,295300
-121.98,37.35,41,1150,249,729,260,3.5491,261100
-118.31,34.06,36,369,147,145,136,0.8804,450000
-117.35,33.98,31,4163,1242,3928,1076,1.6943,85900
-122.19,37.78,52,2492,415,1109,375,4.3125,164400
-122.4,40.58,43,1455,300,747,279,2.7857,104200
-122.79,38.42,9,4967,885,2581,915,5.038,185600
-118.49,34.28,27,2535,389,1071,386,6.8695,319400
-122.61,38.24,25,2990,450,1335,434,4.7,190100
-122.01,37.59,2,838,295,240,149,2.875,237500
-118.29,34.17,52,1732,305,875,311,4.325,292600
-118.36,34.05,48,1825,404,728,363,3.3824,322600
-122.99,39.02,14,1582,301,851,273,3.45,164100
-121.57,39.16,18,1632,367,769,330,3.1029,71700
-122.5,37.76,45,1673,377,1078,393,3.3393,272300
-118.22,34.09,45,1072,275,996,243,2.8194,165000
-119.79,36.79,19,1524,448,960,386,1.5122,47500
-117.21,33.03,20,3370,433,1020,408,11.0911,500001
-122.55,37.91,48,1283,278,567,255,3.2794,460000
-117.76,34.06,33,1831,486,1625,472,1.9937,103600
-117.67,34.04,13,2295,374,1284,378,5.2551,194300
-121.23,38.11,48,561,81,240,69,3.6312,202800
-121.27,38.69,16,3389,597,1674,568,4.4489,145600
-118.36,33.96,37,2146,573,2009,592,3.6583,177300
-122.39,38.37,33,1066,191,403,163,6.8,240800
-118.31,33.73,52,1642,287,692,288,4.1812,321500
-118.21,33.9,43,1810,357,1335,358,3.1189,118800
-117.78,33.68,15,1834,330,841,309,6.0634,234300
-117.25,32.79,27,848,300,455,298,3.0774,275000
-119.44,36.59,28,1343,330,1331,305,1.516,56700
-118.27,33.79,39,1513,365,1227,354,3.3929,184600
-117.65,34.12,17,3006,427,1291,406,6.2083,242700
-120.29,36.88,34,1391,297,943,281,2.4219,83900
-117.91,33.84,35,1244,324,1603,322,2.9583,175400
-117.25,34.11,32,2910,641,2011,614,2.7473,70800
-119.56,37.29,14,2391,451,798,308,3.0924,114600
-122.45,37.75,36,2303,381,862,371,6.0274,349000
-119.32,36.2,15,1562,275,961,287,3.4231,83300
-118.26,33.79,30,1291,230,835,215,5.5,181500
-116.91,32.86,15,3153,628,1633,527,3.6898,131000
-122.36,37.95,38,1066,248,729,286,1.5139,81700
-122.54,37.93,43,2998,470,970,430,5.5385,431800
-122.21,37.8,50,2833,605,1260,552,2.8929,216700
-118.38,34.04,36,3005,771,2054,758,2.0437,309100
-118.31,33.79,35,2290,563,1374,530,3.2472,254700
-119.87,36.83,4,4833,784,2088,789,5.1781,122500
-121.81,37.26,16,1911,327,1158,332,5.9359,249500
-120.12,39.18,17,2839,525,390,189,3.5667,179200
-117.8,33.68,5,623,146,396,136,3.631,225000
-122.72,38.47,29,1706,415,990,394,1.9932,164800
-119.78,36.78,37,2185,455,1143,438,1.9784,70700
-119.27,34.17,15,11403,2131,3327,1585,4.3693,423300
-118.6,34.08,40,866,181,399,176,6.91,380000
-122.13,37.43,40,3454,648,1498,647,5.2114,438400
-118.34,34.06,52,1311,310,707,290,3.4812,432800
-122.41,37.66,34,1075,318,906,294,3.0052,242500
-122,37.28,33,2170,311,854,303,8.3605,500001
-118.47,33.99,31,1312,376,1178,330,2.0714,300000
-121.91,37.24,24,5046,1001,2449,968,4.7118,274600
-122.79,39.02,23,642,203,265,84,1.8833,96900
-122.18,37.68,5,2087,407,840,401,5.4858,187800
-122.5,37.77,52,1769,414,1032,380,3.9954,324700
-122.04,37.97,21,6445,1839,3621,1735,2.5841,112500
-118.56,34.2,35,2273,410,1431,403,4.0789,196700
-118.29,33.95,40,2808,695,2357,627,1.9655,102300
-117.19,34.27,16,7961,1147,879,280,5.2146,255200
-121.41,38.59,17,12355,3630,5692,3073,2.5245,99100
-118.7,34.28,25,2377,491,1200,439,4.7083,196100
-120.84,38.63,12,1313,231,731,232,5.7373,208300
-118.32,34.1,43,1615,734,1460,644,1.4005,193800
-118.28,33.94,38,637,204,679,162,1.5714,89700
-118.19,33.8,38,2010,595,1535,525,1.9848,160400
-122.04,37.39,5,8745,2211,3959,2019,4.7685,280100
-118.44,34.2,28,1732,435,1198,417,2.9219,241300
-117.96,33.77,32,4398,905,2777,884,4.1321,222800
-122.09,37.7,30,1751,269,731,263,6.005,263900
-122.75,38.41,17,3150,588,1857,610,3.9688,165000
-118.08,34.09,33,2557,578,1715,530,2.9196,208800
-117.89,33.92,8,2120,544,1281,470,3.4954,159500
-118.33,34.05,45,1707,519,1446,466,2.1736,171300
-124.13,40.8,31,2152,462,1259,420,2.2478,81100
-118.17,33.98,31,1236,329,1486,337,3.0938,155400
-117.98,33.77,7,2252,570,1576,550,3.6333,169800
-118.35,34.05,44,1856,493,1374,469,2.0984,158000
-121.24,38.67,28,3558,589,1742,581,4.0182,131700
-118.15,34.16,52,1925,597,2258,594,1.6921,162500
-121.34,38.66,17,1149,257,583,243,2.8092,137500
-121.89,37.44,8,2534,380,1527,364,7.8532,422800
-119.99,38.93,23,1882,414,673,277,2.9091,141900
-120.93,38.65,12,2213,384,1097,351,4.5568,170100
-117.96,33.66,19,5925,744,2302,729,7.5699,333300
-117.97,34,28,1983,375,1407,367,3.8319,179000
-121.4,36.85,50,2666,613,1768,555,2.6598,157300
-121.7,37.2,15,531,154,469,155,4.65,385700
-122.92,39.05,38,3131,624,1591,568,2.5457,80700
-118.9,34.19,26,1582,196,573,182,10.0595,500001
-117.02,33.6,7,1972,352,964,317,3.244,337200
-118.23,33.93,35,1149,277,909,214,1.7411,96700
-121.38,38.67,37,2176,460,1067,357,2.3958,78400
-118.35,33.97,33,1495,474,1272,447,2.0694,143500
-116.17,33.67,18,3585,800,3873,788,2.5714,65900
-122.69,38.44,40,1449,281,636,295,2.7222,161200
-117.42,34.06,27,2532,495,1305,436,2.9107,143100
-116.78,33,7,12480,1946,5102,1697,5.5102,221000
-117.13,32.72,43,2160,504,1221,452,2.4821,140600
-118.27,33.86,33,1685,333,1484,318,4.3527,167000
-118.03,34.06,24,2343,834,3537,824,2.1094,135200
-118.31,34,52,1542,309,939,276,1.6892,129100
-122.07,37.37,30,2937,407,1097,407,7.9813,473500
-117.94,33.86,35,2127,417,1247,378,4.75,185600
-122.8,39.08,17,1880,467,798,342,1.4676,65000
-119.83,36.77,23,2168,503,1190,425,2.625,71600
-117.96,33.9,10,2423,356,1213,347,6.5635,346900
-118.55,34.39,16,8726,1317,3789,1279,6.8419,323300
-117.86,33.79,34,1883,408,1227,424,3.8929,187500
-118.25,34,32,1218,342,1292,304,1.5781,102900
-118.47,34.05,25,2689,719,1229,663,3.5909,500001
-119.29,34.23,22,2486,608,709,523,2.9018,275000
-120.44,36.84,29,1563,293,883,288,2.8182,90500
-117.17,32.81,26,788,127,346,125,5.0603,185700
-117.03,32.77,34,1796,428,918,424,2.875,161200
-118.37,33.97,26,6672,1729,3333,1557,2.9646,179800
-117.28,33.72,11,1161,235,640,210,2.1667,114600
-120.62,38.71,10,6305,1150,2597,921,4.0197,132200
-121.6,39.83,12,3744,699,1532,660,2.3079,95300
-119.78,36.76,50,1343,322,1063,342,1.75,49800
-118.34,33.89,36,2274,411,1232,423,5.373,244500
-121.92,37.27,33,3280,569,1583,559,4.5625,253500
-122.04,38.25,32,1203,287,571,255,3.0938,110400
-121.47,38.57,50,3233,968,1223,837,1.2041,168100
-120.59,37.36,11,3946,978,2814,953,2.0179,87300
-122.27,38.12,45,4423,1001,2109,874,2.6937,111800
-119.75,36.8,30,3308,662,1894,648,2.197,74500
-118.21,33.93,33,2739,801,3423,741,2.2847,132700
-116.4,34.09,9,4855,872,2098,765,3.2723,97800
-118.33,34.05,48,2405,527,1868,502,3.375,257800
-118.35,34.04,36,1956,601,1672,546,1.8685,150700
-118.39,33.87,34,2395,469,1087,438,5.9683,394600
-117.1,32.68,20,1012,269,837,240,2.0488,88900
-120.87,37.64,40,1010,155,488,157,3.8984,170500
-118.55,34.24,21,5751,1082,2230,1016,4.3458,407500
-118.31,34.01,52,1793,350,1303,366,3.0759,123700
-121.81,37.28,17,2277,428,1887,422,5.7078,217000
-118.85,34.18,11,5873,1455,3089,1365,3.5504,173800
-118.48,34.23,35,1963,310,919,297,4.7583,258600
-122.18,37.79,41,1411,233,626,214,7.0875,240700
-118.32,33.98,47,949,210,574,217,2.175,114700
-121.76,37.68,35,1864,357,1189,349,4.2361,177500
-120.92,37.59,26,1705,279,642,236,2.6591,180500
-120.95,37.65,14,5200,1119,3221,1102,2.6964,107000
-117.38,34.09,8,3955,815,2184,725,3.3438,127600
-117.67,34.05,6,2833,628,1717,589,3.2062,167500
-117.12,32.91,8,3405,961,1742,918,2.8728,114600
-120.76,38.6,14,2925,625,1226,437,2.5865,133800
-119.01,35.37,35,120,35,477,41,1.9125,47500
-117.82,35.03,30,2555,510,1347,467,3.3693,71800
-117.57,34.07,4,2152,580,1083,441,3.1458,118800
-118.15,34.16,20,2410,632,2135,578,1.6887,148600
-122.69,39.02,27,2199,527,744,316,2.1094,72400
-120.02,36.8,25,1270,255,1050,245,2.1618,55300
-118.15,34.21,34,2765,515,1422,438,5.4727,238900
-117.04,34.03,29,3375,795,1760,699,2.7028,92000
-121.37,38.56,27,1827,509,852,450,2.0901,52500
-121.85,37.36,11,2109,592,2744,607,4.0452,205900
-117.25,32.74,40,2186,549,953,515,2.8007,257100
-118.67,34.27,15,3221,659,1390,607,3.5313,191800
-119.17,34.21,33,1039,256,1432,272,3.1103,143500
-117.56,34.12,4,5351,1210,2988,1101,3.7973,181300
-122.61,38.23,18,2042,420,914,400,2.9871,193800
-117.27,33.2,23,2145,379,1360,404,4.2054,150700
-118.39,34.02,38,2447,636,1312,574,3.5909,279400
-117.3,34.52,34,4493,838,2335,779,3.1635,74300
-117.23,33.21,34,544,108,348,127,4.125,164600
-117.27,34.09,36,848,186,737,169,0.9838,79300
-119.86,36.8,18,2536,516,1196,466,2.5595,67900
-121.88,37.24,24,4420,996,2981,975,3.506,226400
-118.18,33.81,27,471,132,315,96,1.75,154200
-117.58,33.87,34,1511,272,773,265,3.5313,142100
-117.09,32.57,17,444,83,357,87,5.1478,138900
-118.3,33.82,25,2659,765,2629,726,2.6368,175900
-118.29,33.99,46,2608,636,1766,596,1.5846,114800
-122.63,38.23,37,1966,348,875,381,4.0703,223800
-118.27,33.99,38,1407,447,1783,402,1.8086,97100
-122.08,40.64,14,3099,519,1447,494,4.0132,141200
-121.97,37.64,32,1283,194,485,171,6.0574,431000
-117.64,33.87,2,17470,2727,5964,1985,6.2308,257900
-121.88,37.44,20,1351,372,1427,394,4.4712,144000
-121,37.25,31,1923,341,806,349,3.1738,97600
-116.9,32.84,18,4215,810,2104,773,4.0873,146900
-120.46,37.31,26,3170,572,1524,565,3.48,95300
-118.32,34.19,37,589,119,375,122,3.3897,222700
-117.05,33.13,20,7746,2035,5370,1838,2.3762,98500
-123.08,38.38,28,3297,676,923,373,3.9167,232600
-117.78,33.89,7,9729,1210,4160,1214,8.9088,415300
-121.3,37.97,52,2980,537,1128,510,4.061,113600
-124.18,40.79,39,1836,352,883,337,1.745,70500
-117.86,33.8,34,1793,480,1722,441,2.8235,153100
-118.2,34.06,46,321,101,401,86,2.1029,109400
-117.83,33.74,23,6114,1623,4088,1521,3.0382,183600
-117.48,34.09,32,3170,630,2612,580,3.6394,99200
-121.93,37.34,48,2068,495,946,452,3.0375,218500
-122.08,37.87,26,2405,564,680,531,2.4896,73400
-117.81,33.67,8,2440,502,1113,483,4.6019,242500
-122.38,40.2,16,2722,511,1366,495,2.8447,87700
-118.38,34.21,33,1981,484,1665,466,3.0833,179100
-121.13,38.55,8,530,109,398,96,4.2031,212500
-121.82,37.36,34,1834,377,1450,347,3.7188,161500
-120.87,35.41,16,2168,444,782,374,3.0187,278100
-120.92,37.7,24,527,112,270,112,1.6172,156300
-118.39,34.03,25,3442,1050,1890,914,3.0574,319400
-119.5,36.74,20,1089,208,531,212,4.5938,106900
-116.86,34.31,19,1649,328,382,151,4.0556,133000
-117.23,32.8,21,2429,579,1011,538,3.225,229400
-121.35,38.59,29,1285,193,460,206,5.3243,265700
-117.69,33.66,11,2630,327,1256,352,8.2953,350500
-116.52,32.9,18,4454,852,1754,656,4.57,189900
-122.27,38,15,1216,166,572,178,5.8418,240300
-122.2,37.84,35,2865,460,1072,443,7.4882,319300
-118.24,33.93,19,325,74,354,87,2.75,90600
-118.2,33.97,43,825,212,820,184,1.8897,174300
-118.77,34.28,6,4685,965,2180,909,4.5458,208200
-118.3,33.98,48,2010,445,1208,404,1.6611,95800
-122.1,37.36,35,2063,266,676,252,8.5294,500001
-122.33,37.93,27,2158,424,1220,442,3.0156,111500
-121.6,39.12,21,1299,338,1494,311,1.3348,225000
-117.29,34.14,39,1989,401,805,341,2.425,90000
-118.17,33.79,36,948,303,1042,301,1.55,100000
-118.28,33.92,37,1761,409,1309,357,2.1875,175900
-117.11,32.7,37,2045,502,1920,472,1.8125,83300
-122.56,41.69,21,2010,360,947,306,2.4107,70100
-122.42,40.44,16,994,185,495,181,2.1875,76400
-117.69,33.6,17,2150,361,1194,335,5.4622,227000
-117.47,33.94,34,2086,417,1501,395,3.2311,105600
-119.3,36.35,24,1855,416,1520,410,2.3304,64900
-122.26,37.88,52,2363,604,1558,573,2.944,338900
-122.72,38.46,35,1445,309,795,308,2.9073,157000
-122.29,40.39,17,1682,332,887,316,1.8438,76400
-117.89,34.09,35,1205,330,583,319,2.3971,188900
-118.86,34.22,26,1932,280,886,289,5.0855,232200
-122.42,37.71,44,2080,489,1781,478,3.6827,215300
-118.42,34.12,27,2089,303,654,270,12.3767,500001
-118.2,34.2,44,2890,438,1219,429,6.987,500001
-117.06,32.64,30,4494,667,1883,680,5.766,186100
-119.81,34.44,23,3172,588,1467,559,4.6806,288900
-118.18,33.86,39,2925,732,1702,642,2.375,160800
-117.93,33.72,17,4461,585,2095,580,7.6709,319500
-117.65,34.1,19,1688,365,622,322,3.6,136400
-118.29,33.79,10,3708,1016,2855,948,2,165400
-121.42,38.54,18,2525,501,1726,468,2.398,87600
-122.43,40.47,16,3552,704,1801,658,2.1496,97700
-118.46,34.16,26,2548,647,1098,540,4.3839,299100
-118.26,34.04,6,1529,566,1051,473,2.462,162500
-118.07,34.16,39,1804,265,730,276,6.4761,397500
-118.12,33.75,41,2072,491,742,414,3.9934,500001
-118.21,34.06,29,1478,413,1580,394,1.8781,147500
-124.23,40.81,52,1112,209,544,172,3.3462,50800
-118.54,34.3,22,4423,622,1995,582,8.2159,376200
-118.5,34.2,34,1617,344,938,305,3.915,217700
-118.13,33.76,46,2834,673,1175,670,4.7875,363800
-122.18,39.75,30,4157,834,1885,774,1.6948,67500
-118.07,33.81,22,2711,352,1305,368,8.5407,398800
-118.19,34.19,34,2061,260,825,254,15.0001,500001
-118.21,33.98,37,788,215,883,221,2.6818,164600
-118.3,34.04,50,1757,522,2080,488,1.7225,180000
-121.68,36.9,13,833,130,405,127,5.2729,322900
-117.04,32.69,27,1790,356,1286,347,3.5437,115800
-117.19,33.9,3,21060,3366,9623,2812,4.189,143000
-118.37,34.24,40,1283,246,594,236,4.1121,229200
-117.71,34.04,17,4098,733,1859,713,2.9811,231800
-118.42,34.17,31,2235,363,914,370,6.1359,359700
-117.87,33.6,34,3415,779,1275,718,4.498,482900
-117.31,34.43,16,5130,1172,3126,1046,1.6784,71900
-122.42,37.8,50,2494,731,958,712,3.2356,500001
-118.27,34.03,51,1280,422,1560,381,1.7115,125000
-118.57,34.29,4,6995,1151,2907,1089,7.0808,341200
-122.03,37.61,33,1518,302,831,268,5.097,188600
-122.61,38.09,18,6205,821,2311,756,6.9081,368700
-117.91,33.83,47,504,113,375,109,3.6607,160600
-122.41,37.76,52,2605,678,2071,611,3.2964,265000
-121.9,36.61,29,3412,827,1574,759,2.9309,217100
-118.03,33.9,36,1143,193,826,188,5.3184,171100
-122.22,37.79,38,3049,711,2167,659,2.7969,141700
-118.16,34.02,35,1734,493,2053,508,2.1442,149200
-122.46,37.73,52,2401,346,812,328,6.8322,394100
-122.42,37.66,28,3520,672,1746,602,4.9236,273500
-120.71,38.85,8,1877,479,884,323,3.4688,120100
-122.33,40.47,30,2502,523,1296,481,2.125,66100
-114.62,33.62,26,18,3,5,3,0.536,275000
-122.17,37.76,41,1594,367,1074,355,1.9356,90600
-122.1,37.93,20,10212,1424,4083,1374,8.039,382200
-117.67,33.51,17,2112,480,1893,433,4.0388,120400
-117.9,33.91,36,1376,257,687,221,3.5403,195400
-117.96,33.86,35,2146,430,1230,429,3.7813,184900
-118.11,33.98,36,446,108,410,117,3.3942,147200
-120.1,39.2,20,1703,294,409,174,3.087,196900
-119.74,36.77,30,2427,482,1375,518,2.5737,76900
-118.02,33.96,36,2071,398,988,404,4.6226,219700
-117.97,33.83,16,2035,564,1118,503,3.2546,187500
-118.01,33.73,23,4095,578,1766,589,6.7418,302500
-118.13,33.93,38,2040,458,1775,445,3.5227,202400
-118.53,34.22,29,4101,849,2630,867,4.6607,199800
-118.4,33.78,24,4787,562,1653,548,12.9758,500001
-117.06,33.13,12,8742,2114,4854,1957,2.8015,143500
-122.02,37.99,37,2247,416,1237,397,4.45,161900
-122.43,37.73,49,1435,322,1008,329,4,264000
-117.25,33.19,18,1891,306,830,279,4.5764,207000
-122.59,38.13,20,1589,231,601,224,5.3755,290900
-117.45,34.07,21,3465,639,2292,628,3.3553,113500
-117.33,34.06,36,755,157,625,152,2.0242,65000
-118.28,33.93,41,936,257,913,226,2.0313,122600
-122.02,37.8,11,6200,907,2286,896,7.6518,359300
-120.54,38.07,37,736,148,339,140,2.2875,79900
